metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357700,25001703577,2.50E+12,796,75161,1.012,4,2500170357700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017357800,25001703578,2.50E+12,1101,135495,1.824,6,2500170357800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358100,25001703581,2.50E+12,1397,108992,1.467,5,2500170358100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358300,25001703583,2.50E+12,1281,108567,1.461,5,2500170358300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358400,25001703584,2.50E+12,1382,122027,1.643,6,2500170358400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358500,25001703585,2.50E+12,1408,114483,1.541,6,2500170358500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358600,25001703586,2.50E+12,1603,102337,1.378,5,2500170358600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017358700,25001703587,2.50E+12,1403,119260,1.605,6,2500170358700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017359100,25001703591,2.50E+12,1465,101808,1.37,5,2500170359100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017359300,25001703593,2.50E+12,1991,100626,1.355,5,2500170359300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017360100,25001703601,2.50E+12,790,50147,0.675,2,2500170360100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017360200,25001703602,2.50E+12,1489,134570,1.811,6,2500170360200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017361100,25001703611,2.50E+12,1443,125392,1.688,6,2500170361100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017361200,25001703612,2.50E+12,1303,108670,1.463,5,2500170361200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017361300,25001703613,2.50E+12,1686,117397,1.58,6,2500170361300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017362100,25001703621,2.50E+12,1406,142350,1.916,6,2500170362100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017363101,2.50E+12,2.50E+12,2524,114116,1.536,6,2500170363101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017363102,2.50E+12,2.50E+12,1202,94932,1.278,5,2500170363102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017363201,2.50E+12,2.50E+12,883,105772,1.424,5,2500170363201
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017363202,2.50E+12,2.50E+12,926,106496,1.434,5,2500170363202
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017364101,2.50E+12,2.50E+12,1448,71250,0.959,3,2500170364101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017364102,2.50E+12,2.50E+12,1358,72240,0.972,3,2500170364102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017365100,25001703651,2.50E+12,2141,135920,1.83,6,2500170365100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017365201,2.50E+12,2.50E+12,1520,129572,1.744,6,2500170365201
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017365202,2.50E+12,2.50E+12,1175,120648,1.624,6,2500170365202
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017366100,25001703661,2.50E+12,1294,89904,1.21,4,2500170366100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017366200,25001703662,2.50E+12,2421,133499,1.797,6,2500170366200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017367100,25001703671,2.50E+12,1125,169509,2.282,6,2500170367100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017367200,25001703672,2.50E+12,1910,191062,2.572,6,2500170367200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368101,2.50E+12,2.50E+12,1430,63516,0.855,3,2500170368101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368102,2.50E+12,2.50E+12,996,71290,0.96,3,2500170368102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368200,25001703682,2.50E+12,1154,77587,1.044,4,2500170368200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368300,25001703683,2.50E+12,890,56413,0.759,2,2500170368300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368400,25001703684,2.50E+12,1429,60859,0.819,3,2500170368400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368500,25001703685,2.50E+12,647,45464,0.612,1,2500170368500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368600,25001703686,2.50E+12,1105,56849,0.765,2,2500170368600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368700,25001703687,2.50E+12,606,55343,0.745,2,2500170368700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368800,25001703688,2.50E+12,1034,62773,0.845,3,2500170368800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368901,2.50E+12,2.50E+12,1242,81916,1.103,4,2500170368901
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017368902,2.50E+12,2.50E+12,611,58207,0.784,2,2500170368902
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017369000,25001703690,2.50E+12,142,84151,1.133,4,2500170369000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017369100,25001703691,2.50E+12,1275,75450,1.016,4,2500170369100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017370101,2.50E+12,2.50E+12,1610,58676,0.79,2,2500170370101
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017370102,2.50E+12,2.50E+12,1360,64149,0.863,3,2500170370102
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017370200,25001703702,2.50E+12,1968,84530,1.138,4,2500170370200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017370300,25001703703,2.50E+12,1359,65856,0.886,3,2500170370300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017370400,25001703704,2.50E+12,1119,64375,0.867,3,2500170370400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373100,25001703731,2.50E+12,1056,83581,1.125,4,2500170373100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373200,25001703732,2.50E+12,1088,65549,0.882,3,2500170373200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373300,25001703733,2.50E+12,727,91011,1.225,4,2500170373300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373400,25001703734,2.50E+12,776,103053,1.387,5,2500170373400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373500,25001703735,2.50E+12,1512,156496,2.107,6,2500170373500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373600,25001703736,2.50E+12,885,141120,1.9,6,2500170373600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373700,25001703737,2.50E+12,1081,143242,1.928,6,2500170373700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373800,25001703738,2.50E+12,1378,99440,1.339,5,2500170373800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017373900,25001703739,2.50E+12,1793,117536,1.582,6,2500170373900
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374000,25001703740,2.50E+12,1286,114553,1.542,6,2500170374000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374100,25001703741,2.50E+12,1004,88120,1.186,4,2500170374100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374200,25001703742,2.50E+12,1122,126084,1.697,6,2500170374200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374300,25001703743,2.50E+12,1038,158540,2.134,6,2500170374300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374400,25001703744,2.50E+12,1479,138401,1.863,6,2500170374400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374500,25001703745,2.50E+12,1077,86707,1.167,4,2500170374500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374600,25001703746,2.50E+12,1319,78129,1.052,4,2500170374600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374700,25001703747,2.50E+12,1100,96314,1.296,5,2500170374700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017374800,25001703748,2.50E+12,905,106716,1.436,5,2500170374800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382100,25001703821,2.50E+12,1355,92635,1.247,4,2500170382100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382200,25001703822,2.50E+12,1406,88011,1.185,4,2500170382200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382300,25001703823,2.50E+12,1508,105949,1.426,5,2500170382300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382400,25001703824,2.50E+12,1216,83311,1.121,4,2500170382400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382500,25001703825,2.50E+12,1105,71181,0.958,3,2500170382500
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017382600,25001703826,2.50E+12,2021,80384,1.082,4,2500170382600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383100,25001703831,2.50E+12,2092,26752,0.36,1,2500170383100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383200,25001703832,2.50E+12,1305,52878,0.712,2,2500170383200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383300,25001703833,2.50E+12,589,47070,0.634,1,2500170383300
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383400,25001703834,2.50E+12,1175,48486,0.653,1,2500170383400
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383501,2.50E+12,2.50E+12,967,61458,0.827,3,2500170383501
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383502,2.50E+12,2.50E+12,573,72525,0.976,3,2500170383502
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383600,25001703836,2.50E+12,1578,74091,0.997,3,2500170383600
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383700,25001703837,2.50E+12,1482,72500,0.976,3,2500170383700
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383800,25001703838,2.50E+12,1506,75458,1.016,4,2500170383800
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383901,2.50E+12,2.50E+12,2195,86590,1.166,4,2500170383901
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017383902,2.50E+12,2.50E+12,1603,110463,1.487,5,2500170383902
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017384000,25001703840,2.50E+12,1553,87902,1.183,4,2500170384000
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017385100,25001703851,2.50E+12,1496,81347,1.095,4,2500170385100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017385200,25001703852,2.50E+12,2576,76148,1.025,4,2500170385200
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017386100,25001703861,2.50E+12,1233,136211,1.834,6,2500170386100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017387100,25001703871,2.50E+12,1240,89699,1.207,4,2500170387100
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017387201,2.50E+12,2.50E+12,1527,75555,1.017,4,2500170387201
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017387202,2.50E+12,2.50E+12,1068,102737,1.383,5,2500170387202
15764,"Cambridge-Newton-Framingham, MA",2000,74290,25017,25017388100,25001703881,2.50E+12,1296,110572,1.488,5,2500170388100
