metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
14484,"Boston-Quincy, MA",2000,63577,25023,25023508102,2.50E+12,2.50E+12,1338,61466,0.967,3,2500230508102
14484,"Boston-Quincy, MA",2000,63577,25023,25023508200,25002305082,2.50E+12,1562,78622,1.237,4,2500230508200
14484,"Boston-Quincy, MA",2000,63577,25023,25023509100,25002305091,2.50E+12,3155,65101,1.024,4,2500230509100
14484,"Boston-Quincy, MA",2000,63577,25023,25023510100,25002305101,2.50E+12,1314,56750,0.893,3,2500230510100
14484,"Boston-Quincy, MA",2000,63577,25023,25023510200,25002305102,2.50E+12,1487,51557,0.811,3,2500230510200
14484,"Boston-Quincy, MA",2000,63577,25023,25023510300,25002305103,2.50E+12,901,37542,0.59,1,2500230510300
14484,"Boston-Quincy, MA",2000,63577,25023,25023510400,25002305104,2.50E+12,857,35230,0.554,1,2500230510400
14484,"Boston-Quincy, MA",2000,63577,25023,25023510501,2.50E+12,2.50E+12,820,46274,0.728,2,2500230510501
14484,"Boston-Quincy, MA",2000,63577,25023,25023510502,2.50E+12,2.50E+12,1264,37857,0.595,1,2500230510502
14484,"Boston-Quincy, MA",2000,63577,25023,25023510503,2.50E+12,2.50E+12,1073,46318,0.729,2,2500230510503
14484,"Boston-Quincy, MA",2000,63577,25023,25023510600,25002305106,2.50E+12,748,67000,1.054,4,2500230510600
14484,"Boston-Quincy, MA",2000,63577,25023,25023510700,25002305107,2.50E+12,1450,54871,0.863,3,2500230510700
14484,"Boston-Quincy, MA",2000,63577,25023,25023510800,25002305108,2.50E+12,1401,31703,0.499,1,2500230510800
14484,"Boston-Quincy, MA",2000,63577,25023,25023510900,25002305109,2.50E+12,367,18233,0.287,1,2500230510900
14484,"Boston-Quincy, MA",2000,63577,25023,25023511000,25002305110,2.50E+12,739,31193,0.491,1,2500230511000
14484,"Boston-Quincy, MA",2000,63577,25023,25023511100,25002305111,2.50E+12,1452,58772,0.924,3,2500230511100
14484,"Boston-Quincy, MA",2000,63577,25023,25023511200,25002305112,2.50E+12,1063,48155,0.757,2,2500230511200
14484,"Boston-Quincy, MA",2000,63577,25023,25023511301,2.50E+12,2.50E+12,1226,51466,0.81,3,2500230511301
